Sessao;Data;Hora;Fase;Nivel;Posicao jogador;Tipo de Evento;Obs.
72;11/11/24;13:56:40;2;7;0;Roupa certa;casaco12.png
72;11/11/24;13:56:40;2;7;0;Roupa errada;casaco27.png
72;11/11/24;13:56:40;2;7;0;Roupa errada 2;camisa17.png
72;11/11/24;13:56:40;2;7;0;Desafio: clima;Frio
72;11/11/24;13:56:40;2;7;0;Desafio: local;Parque
72;11/11/24;13:56:41;2;7;0;Acao profissional;Botao ESPACO
72;11/11/24;13:56:41;2;7;0;Acao profissional;Pausa
72;11/11/24;13:56:41;2;7;-1;Acao profissional;Botao Avancar Nivel
72;11/11/24;13:56:41;2;8;0;Inicio Nivel;
72;11/11/24;13:56:41;2;8;0;Inicio da jogada;1
72;11/11/24;13:56:41;2;8;0;Roupa certa;tenis20.png
72;11/11/24;13:56:41;2;8;0;Roupa errada;casaco5.png
72;11/11/24;13:56:41;2;8;0;Roupa errada 2;chinelo13.png
72;11/11/24;13:56:41;2;8;0;Desafio: corpo;Pernas
72;11/11/24;13:56:41;2;8;0;Desafio: local;Parque
72;11/11/24;13:56:42;2;8;0;Acao profissional;Botao ESPACO
72;11/11/24;13:56:42;2;8;0;Acao profissional;Pausa
72;11/11/24;13:56:42;2;8;-1;Acao profissional;Botao Avancar Nivel
72;11/11/24;13:56:42;2;9;0;Inicio Nivel;
72;11/11/24;13:56:42;2;9;0;Inicio da jogada;1
72;11/11/24;13:56:42;2;9;0;Roupa certa;meias14.png
72;11/11/24;13:56:42;2;9;0;Roupa errada;calca15.png
72;11/11/24;13:56:42;2;9;0;Roupa errada 2;sunga1.png
72;11/11/24;13:56:42;2;9;0;Desafio: corpo;Pes
72;11/11/24;13:56:42;2;9;0;Desafio: local;Compras
72;11/11/24;13:56:42;2;9;0;Acao profissional;Botao ESPACO
72;11/11/24;13:56:42;2;9;0;Acao profissional;Pausa
72;11/11/24;13:56:43;2;9;-1;Acao profissional;Botao Avancar Nivel
72;11/11/24;13:56:43;2;10;0;Inicio Nivel;
72;11/11/24;13:56:43;2;10;0;Inicio da jogada;1
72;11/11/24;13:56:43;2;10;0;Roupa certa;chinelo12.png
72;11/11/24;13:56:43;2;10;0;Roupa errada;casaco6.png
72;11/11/24;13:56:43;2;10;0;Roupa errada 2;calca10.png
72;11/11/24;13:56:43;2;10;0;Desafio: corpo;Pes
72;11/11/24;13:56:43;2;10;0;Desafio: local;Parque
72;11/11/24;13:56:43;2;10;0;Acao profissional;Botao ESPACO
72;11/11/24;13:56:43;2;10;0;Acao profissional;Pausa
72;11/11/24;13:56:43;2;10;-1;Acao profissional;Botao Avancar Nivel
72;11/11/24;13:56:43;2;11;0;Inicio Nivel;
72;11/11/24;13:56:43;2;11;0;Inicio da jogada;1
72;11/11/24;13:56:43;2;11;0;Roupa certa;chinelo6.png
72;11/11/24;13:56:43;2;11;0;Roupa errada;casaco19.png
72;11/11/24;13:56:43;2;11;0;Roupa certa 2;meias14.png
72;11/11/24;13:56:43;2;11;0;Desafio: corpo;Pes
72;11/11/24;13:56:43;2;11;0;Desafio: clima;Calor
72;11/11/24;13:56:54;2;11;22;Inicio da movimentacao;
72;11/11/24;13:57:04;2;11;33;Escolheu Roupa Certa;
72;11/11/24;13:57:11;2;11;0;Inicio da jogada;2
72;11/11/24;13:57:11;2;11;0;Roupa certa;chinelo14.png
72;11/11/24;13:57:11;2;11;0;Roupa errada;tenis20.png
72;11/11/24;13:57:11;2;11;0;Roupa certa 2;meias4.png
72;11/11/24;13:57:11;2;11;0;Desafio: corpo;Pes
72;11/11/24;13:57:11;2;11;0;Desafio: local;Parque
72;11/11/24;13:57:16;2;11;22;Inicio da movimentacao;
72;11/11/24;13:57:23;2;11;33;Escolheu Roupa Certa;
72;11/11/24;13:57:30;2;11;0;Inicio da jogada;3
72;11/11/24;13:57:30;2;11;0;Roupa certa;saia5.png
72;11/11/24;13:57:30;2;11;0;Roupa errada;biquini2.png
72;11/11/24;13:57:30;2;11;0;Roupa certa 2;calcao10.png
72;11/11/24;13:57:30;2;11;0;Desafio: clima;Calor
72;11/11/24;13:57:30;2;11;0;Desafio: local;Restaurante
72;11/11/24;13:57:35;2;11;22;Inicio da movimentacao;
72;11/11/24;13:57:40;2;11;33;Escolheu Roupa Certa;
72;11/11/24;13:57:45;2;11;0;Concluiu Nivel;
72;11/11/24;13:57:45;2;11;0;Pontuacao;60
72;11/11/24;13:57:45;2;11;0;Resultado;Avanca nivel
72;11/11/24;13:57:48;2;11;0;Acao profissional;Botao Jogar
72;11/11/24;13:57:48;2;12;0;Inicio Nivel;
72;11/11/24;13:57:48;2;12;0;Inicio da jogada;1
72;11/11/24;13:57:48;2;12;0;Roupa certa;tenis30.png
72;11/11/24;13:57:48;2;12;0;Roupa errada;meias9.png
72;11/11/24;13:57:48;2;12;0;Roupa certa 2;saia5.png
72;11/11/24;13:57:48;2;12;0;Desafio: corpo;Pernas
72;11/11/24;13:57:48;2;12;0;Desafio: local;Restaurante
72;11/11/24;13:57:56;2;12;22;Inicio da movimentacao;
72;11/11/24;13:58:07;2;12;55;Escolheu Roupa Certa;
72;11/11/24;14:00:08;2;12;0;Inicio da jogada;2
72;11/11/24;14:00:08;2;12;0;Roupa certa;calca25.png
72;11/11/24;14:00:08;2;12;0;Roupa errada;calca17.png
72;11/11/24;14:00:08;2;12;0;Roupa certa 2;calca2.png
72;11/11/24;14:00:08;2;12;0;Desafio: corpo;Pernas
72;11/11/24;14:00:08;2;12;0;Desafio: local;Restaurante
72;11/11/24;14:00:13;2;12;22;Inicio da movimentacao;
72;11/11/24;14:00:25;2;12;0;Ajuda;
72;11/11/24;14:00:32;2;12;44;Escolheu Roupa Errada;
72;11/11/24;14:00:39;2;12;0;Inicio da jogada;3
72;11/11/24;14:00:39;2;12;0;Roupa certa;camisa11.png
72;11/11/24;14:00:39;2;12;0;Roupa errada;meias13.png
72;11/11/24;14:00:39;2;12;0;Roupa certa 2;casaco11.png
72;11/11/24;14:00:39;2;12;0;Desafio: corpo;Torso
72;11/11/24;14:00:39;2;12;0;Desafio: local;Parque
72;11/11/24;14:00:44;2;12;22;Inicio da movimentacao;
72;11/11/24;14:00:52;2;12;33;Escolheu Roupa Certa;
72;11/11/24;14:00:58;2;12;0;Concluiu Nivel;
72;11/11/24;14:00:58;2;12;0;Pontuacao;50
72;11/11/24;14:00:58;2;12;0;Resultado;Avanca nivel
72;11/11/24;14:01:11;2;12;0;Acao profissional;Botao Jogar
72;11/11/24;14:01:11;2;13;0;Inicio Nivel;
72;11/11/24;14:01:11;2;13;0;Inicio da jogada;1
72;11/11/24;14:01:11;2;13;0;Roupa certa;calca19.png
72;11/11/24;14:01:11;2;13;0;Roupa errada;tenis32.png
72;11/11/24;14:01:11;2;13;0;Roupa certa 2;calcao6.png
72;11/11/24;14:01:11;2;13;0;Desafio: corpo;Pernas
72;11/11/24;14:01:11;2;13;0;Desafio: local;Escola
72;11/11/24;14:01:21;2;13;22;Inicio da movimentacao;
72;11/11/24;14:01:34;2;13;55;Escolheu Roupa Certa;
72;11/11/24;14:01:40;2;13;0;Inicio da jogada;2
72;11/11/24;14:01:40;2;13;0;Roupa certa;tenis33.png
72;11/11/24;14:01:40;2;13;0;Roupa errada;saia9.png
72;11/11/24;14:01:40;2;13;0;Roupa certa 2;tenis10.png
72;11/11/24;14:01:40;2;13;0;Desafio: corpo;Pes
72;11/11/24;14:01:41;2;13;0;Desafio: local;Restaurante
72;11/11/24;14:01:46;2;13;22;Inicio da movimentacao;
72;11/11/24;14:01:55;2;13;55;Escolheu Roupa Certa;
72;11/11/24;14:02:06;2;13;0;Inicio da jogada;3
72;11/11/24;14:02:06;2;13;0;Roupa certa;meias15.png
72;11/11/24;14:02:06;2;13;0;Roupa errada;sunga8.png
72;11/11/24;14:02:06;2;13;0;Roupa certa 2;tenis27.png
72;11/11/24;14:02:06;2;13;0;Desafio: corpo;Pes
72;11/11/24;14:02:06;2;13;0;Desafio: local;Parque
72;11/11/24;14:02:11;2;13;22;Inicio da movimentacao;
72;11/11/24;14:02:20;2;13;33;Escolheu Roupa Certa;
72;11/11/24;14:02:26;2;13;0;Concluiu Nivel;
72;11/11/24;14:02:26;2;13;0;Pontuacao;60
72;11/11/24;14:02:26;2;13;0;Resultado;Avanca nivel
72;11/11/24;14:04:53;1;6;0;Inicio Nivel;
72;11/11/24;14:04:53;1;6;0;Inicio da jogada;1
72;11/11/24;14:04:53;1;6;0;Roupa certa;casaco22.png
72;11/11/24;14:04:53;1;6;0;Roupa errada;biquini6.png
72;11/11/24;14:04:53;1;6;0;Roupa errada 2;calcao6.png
72;11/11/24;14:04:53;1;6;0;Desafio: clima;Frio
72;11/11/24;14:08:30;1;6;0;Inicio Nivel;
72;11/11/24;14:08:30;1;6;0;Inicio da jogada;1
72;11/11/24;14:08:30;1;6;0;Roupa certa;vestido3.png
72;11/11/24;14:08:30;1;6;0;Roupa errada;cueca11.png
72;11/11/24;14:08:30;1;6;0;Roupa errada 2;chinelo17.png
72;11/11/24;14:08:30;1;6;0;Desafio: corpo;Torso
72;11/11/24;14:08:39;1;6;3;Escolheu Roupa Certa;
72;11/11/24;14:08:50;1;6;3;Escolheu Roupa Certa;
72;11/11/24;14:08:57;1;6;0;Inicio da jogada;3
72;11/11/24;14:08:57;1;6;0;Roupa certa;calcao12.png
72;11/11/24;14:08:57;1;6;0;Roupa errada;casaco21.png
72;11/11/24;14:08:57;1;6;0;Roupa errada 2;calca28.png
72;11/11/24;14:08:57;1;6;0;Desafio: clima;Calor
72;11/11/24;14:09:00;1;6;3;Escolheu Roupa Certa;
72;11/11/24;14:09:05;1;6;0;Concluiu Nivel;
72;11/11/24;14:09:05;1;6;0;Pontuacao;60
72;11/11/24;14:09:05;1;6;0;Resultado;Avanca nivel
72;11/11/24;14:09:07;1;6;0;Acao profissional;Botao X Fechar
73;11/11/24;14:16:21;1;6;0;Inicio Nivel;
73;11/11/24;14:16:21;1;6;0;Inicio da jogada;1
73;11/11/24;14:16:21;1;6;0;Roupa certa;camisa7.png
73;11/11/24;14:16:21;1;6;0;Roupa errada;sunga12.png
73;11/11/24;14:16:21;1;6;0;Roupa errada 2;tenis23.png
73;11/11/24;14:16:21;1;6;0;Desafio: corpo;Torso
73;11/11/24;14:16:37;1;6;2;Inicio da movimentacao;
73;11/11/24;14:16:43;1;6;33;Escolheu Roupa Certa;
73;11/11/24;14:16:50;1;6;0;Inicio da jogada;2
73;11/11/24;14:16:50;1;6;0;Roupa certa;tenis10.png
73;11/11/24;14:16:50;1;6;0;Roupa errada;chinelo7.png
73;11/11/24;14:16:50;1;6;0;Roupa errada 2;tenis14.png
73;11/11/24;14:16:50;1;6;0;Desafio: local;Restaurante
73;11/11/24;14:16:55;1;6;22;Inicio da movimentacao;
73;11/11/24;14:17:01;1;6;33;Escolheu Roupa Certa;
73;11/11/24;14:17:08;1;6;0;Inicio da jogada;3
73;11/11/24;14:17:08;1;6;0;Roupa certa;chinelo1.png
73;11/11/24;14:17:08;1;6;0;Roupa errada;chinelo3.png
73;11/11/24;14:17:08;1;6;0;Roupa errada 2;tenis32.png
73;11/11/24;14:17:08;1;6;0;Desafio: local;Festa
73;11/11/24;14:17:14;1;6;2;Inicio da movimentacao;
73;11/11/24;14:17:21;1;6;33;Escolheu Roupa Certa;
73;11/11/24;14:17:27;1;6;0;Concluiu Nivel;
73;11/11/24;14:17:27;1;6;0;Pontuacao;60
73;11/11/24;14:17:27;1;6;0;Resultado;Avanca nivel
73;11/11/24;14:17:49;1;6;0;Acao profissional;Botao Jogar
73;11/11/24;14:17:49;1;7;0;Inicio Nivel;
73;11/11/24;14:17:49;1;7;0;Inicio da jogada;1
73;11/11/24;14:17:49;1;7;0;Roupa certa;cueca12.png
73;11/11/24;14:17:49;1;7;0;Roupa errada;chinelo13.png
73;11/11/24;14:17:49;1;7;0;Roupa errada 2;sunga14.png
73;11/11/24;14:17:49;1;7;0;Desafio: local;Festa
73;11/11/24;14:17:57;1;7;22;Inicio da movimentacao;
73;11/11/24;14:18:07;1;7;4;Escolheu Roupa Errada;
73;11/11/24;14:18:17;1;7;0;Inicio da jogada;2
73;11/11/24;14:18:17;1;7;0;Roupa certa;camisa12.png
73;11/11/24;14:18:17;1;7;0;Roupa errada;calca27.png
73;11/11/24;14:18:17;1;7;0;Roupa errada 2;calca12.png
73;11/11/24;14:18:17;1;7;0;Desafio: clima;Calor
73;11/11/24;14:18:28;1;7;22;Inicio da movimentacao;
73;11/11/24;14:18:32;1;7;33;Escolheu Roupa Certa;
73;11/11/24;14:18:43;1;7;0;Inicio da jogada;3
73;11/11/24;14:18:43;1;7;0;Roupa certa;casaco13.png
73;11/11/24;14:18:43;1;7;0;Roupa errada;biquini9.png
73;11/11/24;14:18:43;1;7;0;Roupa errada 2;tenis31.png
73;11/11/24;14:18:43;1;7;0;Desafio: corpo;Torso
73;11/11/24;14:18:49;1;7;22;Inicio da movimentacao;
73;11/11/24;14:18:54;1;7;33;Escolheu Roupa Certa;
73;11/11/24;14:19:00;1;7;0;Concluiu Nivel;
73;11/11/24;14:19:00;1;7;0;Pontuacao;50
73;11/11/24;14:19:00;1;7;0;Resultado;Avanca nivel
73;11/11/24;14:19:12;1;7;0;Acao profissional;Botao Sair para Menu
73;11/11/24;14:19:14;1;8;0;Inicio Nivel;
73;11/11/24;14:19:14;1;8;0;Inicio da jogada;1
73;11/11/24;14:19:14;1;8;0;Roupa certa;tenis15.png
73;11/11/24;14:19:14;1;8;0;Roupa errada;biquini9.png
73;11/11/24;14:19:14;1;8;0;Roupa errada 2;casaco17.png
73;11/11/24;14:19:14;1;8;0;Desafio: local;Restaurante
73;11/11/24;14:19:32;1;8;0;Acao profissional;Cor de Fundo (217, 217, 217)
73;11/11/24;14:19:32;1;8;0;Acao profissional;Cor de Fundo (199, 199, 199)
73;11/11/24;14:19:33;1;8;0;Acao profissional;Cor de Fundo (238, 236, 225)
73;11/11/24;14:19:34;1;8;0;Acao profissional;Cor de Fundo (217, 217, 217)
73;11/11/24;14:19:34;1;8;0;Acao profissional;Cor de Fundo (199, 199, 199)
73;11/11/24;14:19:35;1;8;0;Acao profissional;Cor de Fundo (238, 236, 225)
73;11/11/24;14:19:37;1;8;0;Acao profissional;HUD False
73;11/11/24;14:19:38;1;8;0;Acao profissional;HUD True
73;11/11/24;14:19:39;1;8;0;Acao profissional;HUD False
73;11/11/24;14:19:39;1;8;0;Acao profissional;HUD True
73;11/11/24;14:19:45;1;8;0;Acao profissional;Som False
73;11/11/24;14:19:49;1;8;22;Inicio da movimentacao;
73;11/11/24;14:20:03;1;8;33;Escolheu Roupa Certa;
73;11/11/24;14:20:08;1;8;0;Acao profissional;Som True
73;11/11/24;14:20:13;1;8;0;Acao profissional;Botao ESPACO
73;11/11/24;14:20:13;1;8;0;Acao profissional;Pausa
73;11/11/24;14:21:15;1;8;-1;Acao profissional;Botao Sair para Menu
75;11/11/24;14:33:08;1;8;0;Inicio Nivel;
75;11/11/24;14:33:08;1;8;0;Inicio da jogada;1
75;11/11/24;14:33:08;1;8;0;Roupa certa;calcao19.png
75;11/11/24;14:33:08;1;8;0;Roupa errada;sunga1.png
75;11/11/24;14:33:08;1;8;0;Roupa errada 2;sunga3.png
75;11/11/24;14:33:08;1;8;0;Desafio: local;Restaurante
75;11/11/24;14:33:22;1;8;0;Acao profissional;Cor de Fundo (217, 217, 217)
75;11/11/24;14:33:22;1;8;0;Acao profissional;Cor de Fundo (199, 199, 199)
75;11/11/24;14:33:23;1;8;0;Acao profissional;Cor de Fundo (238, 236, 225)
75;11/11/24;14:33:32;1;8;0;Acao profissional;Botao ESPACO
75;11/11/24;14:33:32;1;8;0;Acao profissional;Pausa
75;11/11/24;14:33:41;1;8;-1;Acao profissional;Botao Sair para Menu
76;11/11/24;14:37:49;1;8;0;Inicio Nivel;
76;11/11/24;14:37:49;1;8;0;Inicio da jogada;1
76;11/11/24;14:37:49;1;8;0;Roupa certa;tenis13.png
76;11/11/24;14:37:49;1;8;0;Roupa errada;biquini1.png
76;11/11/24;14:37:49;1;8;0;Roupa errada 2;camisa21.png
76;11/11/24;14:37:49;1;8;0;Desafio: corpo;Pes
76;11/11/24;14:37:54;1;8;3;Escolheu Roupa Certa;
76;11/11/24;14:37:57;1;8;0;Acao profissional;Som False
76;11/11/24;14:38:01;1;8;0;Inicio da jogada;2
76;11/11/24;14:38:01;1;8;0;Roupa certa;calcao4.png
76;11/11/24;14:38:01;1;8;0;Roupa errada;calca16.png
76;11/11/24;14:38:01;1;8;0;Roupa errada 2;camisa24.png
76;11/11/24;14:38:01;1;8;0;Desafio: clima;Calor
76;11/11/24;14:38:03;1;8;3;Escolheu Roupa Certa;
76;11/11/24;14:38:11;1;8;0;Inicio da jogada;3
76;11/11/24;14:38:11;1;8;0;Roupa certa;crocs3.png
76;11/11/24;14:38:11;1;8;0;Roupa errada;sunga4.png
76;11/11/24;14:38:11;1;8;0;Roupa errada 2;cueca12.png
76;11/11/24;14:38:11;1;8;0;Desafio: corpo;Pes
76;11/11/24;14:38:13;1;8;3;Escolheu Roupa Certa;
76;11/11/24;14:38:19;1;8;0;Concluiu Nivel;
76;11/11/24;14:38:19;1;8;0;Pontuacao;60
76;11/11/24;14:38:19;1;8;0;Resultado;Avanca nivel
76;11/11/24;14:41:51;1;8;0;Inicio Nivel;
76;11/11/24;14:41:51;1;8;0;Inicio da jogada;1
76;11/11/24;14:41:51;1;8;0;Roupa certa;camisa26.png
76;11/11/24;14:41:51;1;8;0;Roupa errada;saia7.png
76;11/11/24;14:41:51;1;8;0;Roupa errada 2;meias2.png
76;11/11/24;14:41:52;1;8;0;Desafio: corpo;Torso
76;11/11/24;14:41:57;1;8;3;Escolheu Roupa Certa;
76;11/11/24;14:43:10;1;8;0;Inicio Nivel;
76;11/11/24;14:43:10;1;8;0;Inicio da jogada;1
76;11/11/24;14:43:10;1;8;0;Roupa certa;casaco14.png
76;11/11/24;14:43:10;1;8;0;Roupa errada;sunga3.png
76;11/11/24;14:43:10;1;8;0;Roupa errada 2;biquini11.png
76;11/11/24;14:43:10;1;8;0;Desafio: clima;Frio
76;11/11/24;14:43:29;1;8;3;Escolheu Roupa Certa;
76;11/11/24;14:43:44;1;8;0;Inicio da jogada;2
76;11/11/24;14:43:44;1;8;0;Roupa certa;casaco14.png
76;11/11/24;14:43:44;1;8;0;Roupa errada;saia7.png
76;11/11/24;14:43:44;1;8;0;Roupa errada 2;biquini11.png
76;11/11/24;14:43:44;1;8;0;Desafio: clima;Frio
76;11/11/24;14:43:54;1;8;3;Escolheu Roupa Certa;
76;11/11/24;14:44:02;1;8;0;Inicio da jogada;3
76;11/11/24;14:44:02;1;8;0;Roupa certa;casaco14.png
76;11/11/24;14:44:02;1;8;0;Roupa errada;sunga3.png
76;11/11/24;14:44:02;1;8;0;Roupa errada 2;chinelo6.png
76;11/11/24;14:44:02;1;8;0;Desafio: local;Festa
76;11/11/24;14:44:09;1;8;3;Escolheu Roupa Certa;
76;11/11/24;14:44:14;1;8;0;Concluiu Nivel;
76;11/11/24;14:44:14;1;8;0;Pontuacao;60
76;11/11/24;14:44:14;1;8;0;Resultado;Avanca nivel
76;11/11/24;14:44:16;1;8;0;Acao profissional;Botao Jogar
76;11/11/24;14:44:16;1;9;0;Inicio Nivel;
76;11/11/24;14:44:16;1;9;0;Inicio da jogada;1
76;11/11/24;14:44:16;1;9;0;Roupa certa;sunga1.png
76;11/11/24;14:44:16;1;9;0;Roupa errada;saia7.png
76;11/11/24;14:44:16;1;9;0;Roupa errada 2;calcao19.png
76;11/11/24;14:44:16;1;9;0;Desafio: corpo;Roupa de baixo
76;11/11/24;14:44:22;1;9;3;Escolheu Roupa Certa;
76;11/11/24;14:44:30;1;9;0;Inicio da jogada;2
76;11/11/24;14:44:30;1;9;0;Roupa certa;calca1.png
76;11/11/24;14:44:30;1;9;0;Roupa errada;calcao19.png
76;11/11/24;14:44:30;1;9;0;Roupa errada 2;chinelo6.png
76;11/11/24;14:44:30;1;9;0;Desafio: clima;Frio
76;11/11/24;14:44:34;1;9;3;Escolheu Roupa Certa;
76;11/11/24;14:45:58;1;9;0;Inicio da jogada;3
76;11/11/24;14:45:58;1;9;0;Roupa certa;calca29.png
76;11/11/24;14:45:58;1;9;0;Roupa errada;chinelo6.png
76;11/11/24;14:45:58;1;9;0;Roupa errada 2;biquini11.png
76;11/11/24;14:45:58;1;9;0;Desafio: local;Festa
76;11/11/24;14:46:01;1;9;0;Acao profissional;Botao ESPACO
76;11/11/24;14:46:01;1;9;0;Acao profissional;Pausa
76;11/11/24;14:50:05;1;9;0;Acao profissional;Botao X Fechar
77;11/11/24;15:00:31;1;9;0;Inicio Nivel;
77;11/11/24;15:00:31;1;9;0;Inicio da jogada;1
77;11/11/24;15:00:31;1;9;0;Roupa certa;meias2.png
77;11/11/24;15:00:31;1;9;0;Roupa errada;biquini11.png
77;11/11/24;15:00:31;1;9;0;Roupa errada 2;calca1.png
77;11/11/24;15:00:31;1;9;0;Desafio: corpo;Pes
77;11/11/24;15:00:41;1;9;0;Acao profissional;Botao X Fechar
78;11/11/24;15:52:42;1;9;0;Acao profissional;Botao X Fechar
79;11/11/24;15:57:59;1;9;0;Inicio Nivel;
79;11/11/24;15:57:59;1;9;0;Inicio da jogada;1
79;11/11/24;15:57:59;1;9;0;Roupa certa;calcao6.png
79;11/11/24;15:57:59;1;9;0;Roupa errada;tenis33.png
79;11/11/24;15:57:59;1;9;0;Roupa errada 2;biquini7.png
79;11/11/24;15:57:59;1;9;0;Desafio: corpo;Pernas
79;11/11/24;15:58:07;1;9;1;Colidiu com parede;
79;11/11/24;15:58:08;1;9;1;Colidiu com parede;
79;11/11/24;15:58:08;1;9;1;Colidiu com parede;
79;11/11/24;15:58:11;1;9;1;Colidiu com parede;
79;11/11/24;15:58:11;1;9;1;Colidiu com parede;
79;11/11/24;15:58:13;1;9;55;Escolheu Roupa Errada;
79;11/11/24;15:58:15;1;9;0;Acao profissional;Botao ESPACO
79;11/11/24;15:58:15;1;9;0;Acao profissional;Pausa
79;11/11/24;15:58:16;1;9;0;Acao profissional;Botao ESPACO
79;11/11/24;15:58:16;1;9;0;Acao profissional;Saiu da Pausa
79;11/11/24;15:58:19;1;9;0;Acao profissional;Botao ESPACO
79;11/11/24;15:58:19;1;9;0;Acao profissional;Pausa
79;11/11/24;15:58:20;1;9;55;Acao profissional;Botao Sair para Menu
79;11/11/24;15:58:36;1;9;0;Inicio Nivel;
79;11/11/24;15:58:36;1;9;0;Inicio da jogada;1
79;11/11/24;15:58:36;1;9;0;Roupa certa;camisa3.png
79;11/11/24;15:58:36;1;9;0;Roupa errada;cueca7.png
79;11/11/24;15:58:36;1;9;0;Roupa errada 2;cueca1.png
79;11/11/24;15:58:36;1;9;0;Desafio: corpo;Torso
79;11/11/24;15:58:43;1;9;44;Escolheu Roupa Errada;
79;11/11/24;15:58:56;1;9;0;Acao profissional;Botao ESPACO
79;11/11/24;15:58:56;1;9;0;Acao profissional;Pausa
79;11/11/24;15:58:58;1;9;-1;Acao profissional;Botao Sair para Menu
80;11/11/24;15:59:05;1;9;0;Inicio Nivel;
80;11/11/24;15:59:05;1;9;0;Inicio da jogada;1
80;11/11/24;15:59:05;1;9;0;Roupa certa;casaco22.png
80;11/11/24;15:59:05;1;9;0;Roupa errada;biquini6.png
80;11/11/24;15:59:05;1;9;0;Roupa errada 2;calcao5.png
80;11/11/24;15:59:05;1;9;0;Desafio: clima;Frio
80;11/11/24;15:59:19;1;9;0;Acao profissional;Botao ESPACO
80;11/11/24;15:59:19;1;9;0;Acao profissional;Pausa
80;11/11/24;15:59:21;1;9;-1;Acao profissional;Botao Sair para Menu
81;11/11/24;15:59:29;1;9;0;Inicio Nivel;
81;11/11/24;15:59:29;1;9;0;Inicio da jogada;1
81;11/11/24;15:59:29;1;9;0;Roupa certa;calca19.png
81;11/11/24;15:59:29;1;9;0;Roupa errada;saia14.png
81;11/11/24;15:59:29;1;9;0;Roupa errada 2;sunga13.png
81;11/11/24;15:59:29;1;9;0;Desafio: local;Esporte
81;11/11/24;15:59:36;1;9;0;Acao profissional;Botao ESPACO
81;11/11/24;15:59:36;1;9;0;Acao profissional;Pausa
81;11/11/24;15:59:38;1;9;-1;Acao profissional;Botao Sair para Menu
82;11/11/24;15:59:48;1;9;0;Acao profissional;Botao X Fechar
84;11/11/24;17:02:40;1;9;0;Inicio Nivel;
84;11/11/24;17:02:40;1;9;0;Inicio da jogada;1
84;11/11/24;17:02:40;1;9;0;Roupa certa;camisa1.png
84;11/11/24;17:02:40;1;9;0;Roupa errada;cueca10.png
84;11/11/24;17:02:40;1;9;0;Roupa errada 2;calcao13.png
84;11/11/24;17:02:40;1;9;0;Desafio: corpo;Torso
84;11/11/24;17:02:43;1;9;0;Acao profissional;Botao ESPACO
84;11/11/24;17:02:43;1;9;0;Acao profissional;Pausa
84;11/11/24;17:02:43;1;9;-1;Acao profissional;Botao Sair para Menu
85;11/11/24;17:05:37;1;9;0;Acao profissional;Botao X Fechar
86;11/11/24;17:07:42;1;9;0;Acao profissional;Botao X Fechar
87;11/11/24;17:20:48;1;9;0;Acao profissional;Botao X Fechar
88;11/11/24;17:28:02;1;9;0;Acao profissional;Botao X Fechar
89;11/11/24;17:30:50;1;9;0;Acao profissional;Botao X Fechar
90;11/11/24;17:35:57;1;9;0;Acao profissional;Botao X Fechar
91;11/11/24;17:39:37;1;9;0;Acao profissional;Botao X Fechar
92;11/11/24;17:42:17;1;9;0;Acao profissional;Botao X Fechar
93;11/11/24;17:43:48;1;9;0;Acao profissional;Botao X Fechar
94;11/11/24;17:50:25;1;9;0;Acao profissional;Botao X Fechar
95;11/11/24;17:55:35;1;9;0;Acao profissional;Botao X Fechar
96;11/11/24;19:16:24;1;9;0;Acao profissional;Botao X Fechar
97;11/11/24;19:19:36;1;9;0;Acao profissional;Botao X Fechar
98;11/11/24;19:21:21;1;9;0;Acao profissional;Botao X Fechar
99;11/11/24;19:21:45;1;9;0;Acao profissional;Botao X Fechar
100;11/11/24;19:28:14;1;9;0;Acao profissional;Botao X Fechar
101;11/11/24;19:28:43;1;9;0;Inicio Tutorial;
101;11/11/24;19:29:42;1;9;0;Fim tutorial;
101;11/11/24;19:30:24;1;9;0;Inicio Nivel;
101;11/11/24;19:30:24;1;9;0;Inicio da jogada;1
101;11/11/24;19:30:24;1;9;0;Roupa certa;calcao14.png
101;11/11/24;19:30:24;1;9;0;Roupa errada;tenis14.png
101;11/11/24;19:30:24;1;9;0;Roupa errada 2;chinelo7.png
101;11/11/24;19:30:24;1;9;0;Desafio: local;Restaurante
101;11/11/24;19:30:32;1;9;0;Acao profissional;Cor de Fundo (238, 236, 225)
101;11/11/24;19:30:33;1;9;0;Acao profissional;Cor de Fundo (217, 217, 217)
101;11/11/24;19:30:34;1;9;0;Acao profissional;Cor de Fundo (199, 199, 199)
101;11/11/24;19:30:35;1;9;0;Acao profissional;Cor de Fundo (238, 236, 225)
101;11/11/24;19:30:36;1;9;0;Acao profissional;Cor de Fundo (217, 217, 217)
101;11/11/24;19:30:37;1;9;0;Acao profissional;Cor de Fundo (199, 199, 199)
101;11/11/24;19:30:38;1;9;0;Acao profissional;Cor de Fundo (238, 236, 225)
101;11/11/24;19:30:39;1;9;0;Acao profissional;Cor de Fundo (217, 217, 217)
101;11/11/24;19:30:40;1;9;0;Acao profissional;Cor de Fundo (199, 199, 199)
101;11/11/24;19:30:44;1;9;0;Acao profissional;Cor de Fundo (238, 236, 225)
101;11/11/24;19:30:48;1;9;0;Acao profissional;HUD False
101;11/11/24;19:30:49;1;9;0;Acao profissional;HUD True
101;11/11/24;19:31:05;1;9;3;Escolheu Roupa Certa;
